FID,REGION_CODE,REGION_DESCRIPTION,SITE_NAME,TEMP_C,DEPTH,MOORING_CODE,MOORING_DESCRIPTION,SUBSTRATE_TYPE_CODE,SUBSTRATE_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,GEOM,DATETIME_LOCAL,DATETIME_UTC
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9fd,3,East Coast,Cape Peron,18.152,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-07T20:00:00,2010-02-07T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9fc,3,East Coast,Cape Peron,18.152,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-08T04:00:00,2010-02-07T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9fb,3,East Coast,Cape Peron,17.724,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-08T12:00:00,2010-02-08T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9fa,3,East Coast,Cape Peron,17.058,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-08T20:00:00,2010-02-08T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9f9,3,East Coast,Cape Peron,18.01,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-09T04:00:00,2010-02-08T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9f8,3,East Coast,Cape Peron,17.534,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-09T12:00:00,2010-02-09T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9f7,3,East Coast,Cape Peron,17.819,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-09T20:00:00,2010-02-09T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9f6,3,East Coast,Cape Peron,18.438,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-10T04:00:00,2010-02-09T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9f5,3,East Coast,Cape Peron,17.558,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-28T10:00:00,2010-01-28T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9f4,3,East Coast,Cape Peron,17.677,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-28T18:00:00,2010-01-28T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9f3,3,East Coast,Cape Peron,17.582,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-29T02:00:00,2010-01-28T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9f2,3,East Coast,Cape Peron,17.843,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-29T10:00:00,2010-01-29T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9f1,3,East Coast,Cape Peron,17.486,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-29T18:00:00,2010-01-29T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9f0,3,East Coast,Cape Peron,17.011,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-30T02:00:00,2010-01-29T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9ef,3,East Coast,Cape Peron,17.534,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-30T10:00:00,2010-01-30T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9ee,3,East Coast,Cape Peron,17.344,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-30T18:00:00,2010-01-30T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9ed,3,East Coast,Cape Peron,17.201,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-31T02:00:00,2010-01-30T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9ec,3,East Coast,Cape Peron,18.152,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-31T10:00:00,2010-01-31T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9eb,3,East Coast,Cape Peron,17.32,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-31T18:00:00,2010-01-31T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9ea,3,East Coast,Cape Peron,18.01,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-01T02:00:00,2010-01-31T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9e9,3,East Coast,Cape Peron,17.106,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-01T10:00:00,2010-02-01T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9e8,3,East Coast,Cape Peron,16.773,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-01T18:00:00,2010-02-01T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9e7,3,East Coast,Cape Peron,16.987,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-02T02:00:00,2010-02-01T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9e6,3,East Coast,Cape Peron,17.106,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-02T10:00:00,2010-02-02T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9e5,3,East Coast,Cape Peron,18.461,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-02T18:00:00,2010-02-02T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9e4,3,East Coast,Cape Peron,18.509,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-03T02:00:00,2010-02-02T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9e3,3,East Coast,Cape Peron,18.366,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-03T10:00:00,2010-02-03T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9e2,3,East Coast,Cape Peron,18.343,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-03T18:00:00,2010-02-03T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9e1,3,East Coast,Cape Peron,18.533,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-04T02:00:00,2010-02-03T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9e0,3,East Coast,Cape Peron,18.057,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-04T10:00:00,2010-02-04T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9df,3,East Coast,Cape Peron,18.01,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-04T18:00:00,2010-02-04T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9de,3,East Coast,Cape Peron,19.175,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-05T02:00:00,2010-02-04T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9dd,3,East Coast,Cape Peron,18.2,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-05T10:00:00,2010-02-05T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9dc,3,East Coast,Cape Peron,17.748,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-05T18:00:00,2010-02-05T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9db,3,East Coast,Cape Peron,16.868,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-06T02:00:00,2010-02-05T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9da,3,East Coast,Cape Peron,17.082,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-06T10:00:00,2010-02-06T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9d9,3,East Coast,Cape Peron,17.653,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-06T18:00:00,2010-02-06T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9d8,3,East Coast,Cape Peron,18.01,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-07T02:00:00,2010-02-06T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9d7,3,East Coast,Cape Peron,17.843,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-07T10:00:00,2010-02-07T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9d6,3,East Coast,Cape Peron,17.819,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-07T18:00:00,2010-02-07T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9d5,3,East Coast,Cape Peron,18.176,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-08T02:00:00,2010-02-07T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9d4,3,East Coast,Cape Peron,17.677,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-08T10:00:00,2010-02-08T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9d3,3,East Coast,Cape Peron,17.867,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-08T18:00:00,2010-02-08T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9d2,3,East Coast,Cape Peron,17.819,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-09T02:00:00,2010-02-08T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9d1,3,East Coast,Cape Peron,17.867,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-09T10:00:00,2010-02-09T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9d0,3,East Coast,Cape Peron,17.677,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-09T18:00:00,2010-02-09T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9cf,3,East Coast,Cape Peron,18.343,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-10T02:00:00,2010-02-09T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9ce,3,East Coast,Cape Peron,17.486,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-28T06:00:00,2010-01-27T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9cd,3,East Coast,Cape Peron,17.249,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-28T14:00:00,2010-01-28T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9cc,3,East Coast,Cape Peron,17.772,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-28T22:00:00,2010-01-28T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9cb,3,East Coast,Cape Peron,17.796,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-29T06:00:00,2010-01-28T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9ca,3,East Coast,Cape Peron,17.558,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-29T14:00:00,2010-01-29T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9c9,3,East Coast,Cape Peron,17.32,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-29T22:00:00,2010-01-29T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9c8,3,East Coast,Cape Peron,17.201,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-30T06:00:00,2010-01-29T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9c7,3,East Coast,Cape Peron,17.439,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-30T14:00:00,2010-01-30T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9c6,3,East Coast,Cape Peron,18.176,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-30T22:00:00,2010-01-30T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9c5,3,East Coast,Cape Peron,17.915,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-31T06:00:00,2010-01-30T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9c4,3,East Coast,Cape Peron,18.295,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-31T14:00:00,2010-01-31T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9c3,3,East Coast,Cape Peron,18.343,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-01-31T22:00:00,2010-01-31T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9c2,3,East Coast,Cape Peron,17.272,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-01T06:00:00,2010-01-31T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9c1,3,East Coast,Cape Peron,17.32,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-01T14:00:00,2010-02-01T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9c0,3,East Coast,Cape Peron,17.082,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-01T22:00:00,2010-02-01T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9bf,3,East Coast,Cape Peron,17.13,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-02T06:00:00,2010-02-01T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9be,3,East Coast,Cape Peron,18.129,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-02T14:00:00,2010-02-02T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9bd,3,East Coast,Cape Peron,18.485,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-02T22:00:00,2010-02-02T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9bc,3,East Coast,Cape Peron,18.39,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-03T06:00:00,2010-02-02T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9bb,3,East Coast,Cape Peron,18.39,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-03T14:00:00,2010-02-03T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9ba,3,East Coast,Cape Peron,18.295,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-03T22:00:00,2010-02-03T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9b9,3,East Coast,Cape Peron,18.533,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-04T06:00:00,2010-02-03T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9b8,3,East Coast,Cape Peron,18.699,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-04T14:00:00,2010-02-04T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9b7,3,East Coast,Cape Peron,18.485,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-04T22:00:00,2010-02-04T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9b6,3,East Coast,Cape Peron,18.271,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-05T06:00:00,2010-02-04T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9b5,3,East Coast,Cape Peron,17.843,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-05T14:00:00,2010-02-05T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9b4,3,East Coast,Cape Peron,16.106,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-05T22:00:00,2010-02-05T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9b3,3,East Coast,Cape Peron,17.082,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-06T06:00:00,2010-02-05T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9b2,3,East Coast,Cape Peron,17.748,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-06T14:00:00,2010-02-06T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9b1,3,East Coast,Cape Peron,17.962,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-06T22:00:00,2010-02-06T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9b0,3,East Coast,Cape Peron,18.033,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-07T06:00:00,2010-02-06T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9af,3,East Coast,Cape Peron,17.915,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-07T14:00:00,2010-02-07T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9ae,3,East Coast,Cape Peron,18.057,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-07T22:00:00,2010-02-07T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9ad,3,East Coast,Cape Peron,18.129,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-08T06:00:00,2010-02-07T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9ac,3,East Coast,Cape Peron,17.13,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-08T14:00:00,2010-02-08T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9ab,3,East Coast,Cape Peron,17.082,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-08T22:00:00,2010-02-08T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9aa,3,East Coast,Cape Peron,17.962,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-09T06:00:00,2010-02-08T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9a9,3,East Coast,Cape Peron,17.106,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-09T14:00:00,2010-02-09T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9a8,3,East Coast,Cape Peron,17.439,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-09T22:00:00,2010-02-09T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9a7,3,East Coast,Cape Peron,18.533,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-10T08:00:00,2010-02-09T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9a6,3,East Coast,Cape Peron,18.319,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-10T16:00:00,2010-02-10T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9a5,3,East Coast,Cape Peron,18.533,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-11T00:00:00,2010-02-10T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9a4,3,East Coast,Cape Peron,18.842,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-11T08:00:00,2010-02-10T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9a3,3,East Coast,Cape Peron,18.081,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-11T16:00:00,2010-02-11T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9a2,3,East Coast,Cape Peron,17.962,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-12T00:00:00,2010-02-11T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9a1,3,East Coast,Cape Peron,18.224,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-12T08:00:00,2010-02-11T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-9a0,3,East Coast,Cape Peron,17.819,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-12T16:00:00,2010-02-12T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-99f,3,East Coast,Cape Peron,17.986,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-13T00:00:00,2010-02-12T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-99e,3,East Coast,Cape Peron,18.081,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-13T08:00:00,2010-02-12T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-99d,3,East Coast,Cape Peron,18.2,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-13T16:00:00,2010-02-13T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-99c,3,East Coast,Cape Peron,18.2,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-14T00:00:00,2010-02-13T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-99b,3,East Coast,Cape Peron,18.319,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-14T08:00:00,2010-02-13T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-99a,3,East Coast,Cape Peron,18.438,12,2,Concrete Tyre pvc,3,Loose rocks,-42.7432,148.0126,POINT (148.01265 -42.74315),2010-02-14T16:00:00,2010-02-14T06:00:00
